full_name,actual_rise_transition_max,actual_fall_transition_max,cached_ceff_max_rise,cached_ceff_max_fall,cached_ceff_min_rise,cached_ceff_min_fall,fanout_load,pin_capacitance_max,direction,max_rise_slack,max_fall_slack,max_rise_arrival,max_fall_arrival,actual_rise_transition_min,actual_fall_transition_min,min_rise_slack,min_fall_slack,min_rise_arrival,min_fall_arrival,x_coordinate,y_coordinate
g51962/A,23.721025,21.713428,,,,,1.000000,1.606640,in,-106.642441,-107.826370,177.857391,170.900238,18.336824,16.380959,52.771122,74.946152,35.188549,29.584248,11790.000000,4023.000000
g51969/B,23.728357,21.720974,,,,,1.000000,1.060470,in,-112.957420,-110.305145,177.258408,170.309509,18.336824,16.380959,19.337141,50.881798,34.732212,29.137676,9342.000000,3015.000000
g51970/A,23.730804,21.723635,,,,,1.000000,0.535565,in,-103.821854,-110.050728,177.287308,170.338257,18.336824,16.380959,6.861519,32.373547,34.754074,29.159306,9468.000000,3933.000000
g51973/B,23.583672,21.563335,,,,,1.000000,0.563340,in,-105.718178,-104.893150,176.614929,169.670303,18.336824,16.380959,5.710613,33.901855,34.245087,28.656223,5112.000000,9459.000000
g51978/A,23.481495,21.451906,,,,,1.000000,1.606640,in,-109.740623,-115.652084,176.168671,169.227890,18.336824,16.380959,39.728832,66.009010,33.906830,28.322609,7452.000000,6633.000000
g51980/A,23.600822,21.582062,,,,,1.000000,0.535565,in,-89.386551,-87.948997,176.662613,169.717621,18.336824,16.380959,14.065067,40.590427,34.281212,28.691889,5094.000000,9963.000000
g51981/A,23.697714,21.688532,,,,,1.000000,0.535565,in,-114.128174,-110.219536,178.032104,171.074783,18.336824,16.380959,7.567419,37.437702,35.320328,29.715269,12006.000000,3933.000000
g51982/A,23.607521,21.589373,,,,,1.000000,0.535565,in,-114.995117,-111.886795,176.682129,169.737000,18.336824,16.380959,54.367569,75.208733,34.295994,28.706486,4860.000000,10503.000000
FE_OFC384_FE_DBTN18_n_14989/A,23.612011,21.594273,,,,,1.000000,2.531750,in,-120.947281,-120.507286,176.695526,169.750275,18.336824,16.380959,18.791019,18.725300,34.306137,28.716499,7200.000000,10503.000000
g44214/A,23.688511,21.678711,,,,,1.000000,0.535565,in,-86.141037,-89.709953,178.087708,171.130386,18.336824,16.380959,25.024113,52.874783,35.362259,29.756985,12222.000000,4023.000000
g44217/A2,23.626947,21.610567,,,,,1.000000,1.057770,in,-101.692871,-95.529564,176.742050,169.796463,18.336824,16.380959,56.872368,32.507996,34.341377,28.751303,7812.000000,11421.000000
g52489/A,23.665400,21.654074,,,,,1.000000,1.065280,in,-118.933807,-117.803040,178.210175,171.252853,18.336824,16.380959,56.703148,83.985497,35.454559,29.848860,12870.000000,4059.000000
g47733/A2,23.642290,21.629471,,,,,1.000000,1.057770,in,-100.606110,-95.854858,178.316605,171.359375,18.336824,16.380959,49.375668,18.400723,35.534760,29.928736,13536.000000,5481.000000
g47735/B,23.681730,21.671480,,,,,1.000000,1.025350,in,-108.428551,-110.863358,178.125824,171.168488,18.336824,16.380959,26.956322,54.288548,35.390991,29.785576,12978.000000,3861.000000
g47740/A,23.702341,21.692684,,,,,1.000000,0.535565,in,-113.506363,-118.753860,177.057877,170.110168,18.336824,16.380959,46.832417,67.155495,34.580479,28.987597,9018.000000,4023.000000
g47741/B,23.739063,21.732647,,,,,1.000000,1.585930,in,-112.118797,-111.055695,177.469391,170.538071,18.336824,16.380959,29.423426,54.298470,34.891800,29.295622,9990.000000,4059.000000
g51953/A,30.571692,27.311905,,,,,1.000000,1.606640,in,-111.781403,-113.808601,181.265472,174.028549,23.952389,21.061686,14.688484,41.215004,38.037914,32.155941,4428.000000,12033.000000
g51954/A,30.551973,27.289930,,,,,1.000000,1.606640,in,-105.863388,-110.795670,180.781342,173.528259,23.952389,21.061686,13.933348,41.680996,37.646515,31.752743,4392.000000,9873.000000
g51957/A,30.599825,27.342873,,,,,1.000000,1.065280,in,-113.590851,-116.554291,181.357574,174.091507,23.952389,21.061686,72.333710,96.915512,38.113514,32.228279,16488.000000,11457.000000
g51967/B,30.571728,27.311953,,,,,1.000000,1.025350,in,-117.946587,-117.297806,181.293213,174.055405,23.952389,21.061686,65.991959,83.183258,38.060661,32.177845,4878.000000,12195.000000
g51968/B,30.567522,27.307226,,,,,1.000000,1.585930,in,-112.931999,-109.399979,181.027649,173.772385,23.952389,21.061686,14.735266,40.225147,37.844021,31.947567,4338.000000,10539.000000
g51972/A,30.554951,27.293226,,,,,1.000000,1.551490,in,-108.759377,-112.084351,180.811523,173.558167,23.952389,21.061686,17.279045,48.974102,37.670383,31.776287,4824.000000,9873.000000
g51977/A,30.571741,27.311960,,,,,1.000000,1.606640,in,-116.279480,-113.658829,181.271118,174.034012,23.952389,21.061686,37.441170,59.417191,38.042568,32.160423,5202.000000,12033.000000
g51979/A2,30.590458,27.332531,,,,,1.000000,1.057770,in,-106.024277,-103.561203,181.011703,173.756302,23.952389,21.061686,52.845848,23.129665,37.849880,31.952871,9270.000000,11115.000000
g44212/A,30.605526,27.349209,,,,,1.000000,1.606640,in,-108.279236,-109.206573,181.511414,174.244339,23.952389,21.061686,51.116863,72.991150,38.274078,32.365139,9018.000000,17973.000000
g44220/A,30.605640,27.349333,,,,,1.000000,1.065280,in,-112.404007,-118.829102,181.504059,174.237015,23.952389,21.061686,20.447474,48.401070,38.267803,32.358932,9198.000000,17937.000000
g51950/B,45.270130,42.121094,,,,,1.000000,1.639660,in,-114.923164,-116.654160,186.195694,178.720245,28.315447,25.575937,27.789583,59.774391,40.811871,34.930359,17064.000000,8757.000000
g51952/A,45.419983,42.281647,,,,,1.000000,1.606640,in,-114.067238,-119.487213,186.180130,178.706253,28.315447,25.575937,61.672535,88.287209,40.775974,34.900246,11178.000000,17973.000000
g51955/A,45.418118,42.279583,,,,,1.000000,1.606640,in,-121.089287,-123.909569,186.089935,178.616592,28.315447,25.575937,51.616051,75.590317,40.714645,34.838551,10224.000000,18063.000000
g51959/A,44.947742,41.772964,,,,,1.000000,1.065280,in,-116.743568,-120.986748,183.813934,176.342072,28.315447,25.575937,63.425289,88.161980,39.177555,33.275986,12798.000000,11619.000000
g51960/A,45.418739,42.280483,,,,,1.000000,1.606640,in,-112.274368,-117.836021,186.429977,178.954483,28.315447,25.575937,19.574490,54.901787,40.946003,35.071125,12528.000000,18513.000000
g51961/B,45.420147,42.281879,,,,,1.000000,1.639660,in,-120.239738,-117.812241,186.296677,178.822083,28.315447,25.575937,64.988800,82.478355,40.855534,34.980209,11502.000000,17559.000000
g51963/B,45.419552,42.281315,,,,,1.000000,1.639660,in,-122.561478,-119.873291,186.383484,178.908325,28.315447,25.575937,54.167965,73.668015,40.914448,35.039421,12006.000000,18099.000000
g51965/B,45.266106,42.116798,,,,,1.000000,1.639660,in,-115.287529,-115.856903,186.066681,178.591873,28.315447,25.575937,9.617306,39.459572,40.723503,34.841312,16470.000000,9999.000000
g51966/A,45.416912,42.278267,,,,,1.000000,1.606640,in,-103.879814,-119.652573,186.045135,178.572052,28.315447,25.575937,28.983410,59.158024,40.684101,34.807819,9792.000000,18513.000000
g51971/A,45.248699,42.098049,,,,,1.000000,1.606640,in,-111.046394,-117.161926,185.644730,178.171738,28.315447,25.575937,18.610409,49.728798,40.434147,34.549511,17928.000000,11493.000000
g51974/B,45.408852,42.269554,,,,,1.000000,1.639660,in,-118.858192,-120.066620,185.817825,178.345840,28.315447,25.575937,29.775452,59.346649,40.528160,34.650944,9684.000000,17937.000000
g51975/A,45.226662,42.074303,,,,,1.000000,1.606640,in,-114.076897,-116.976089,185.368866,177.896729,28.315447,25.575937,30.375586,58.742096,40.245510,34.358829,16254.000000,12123.000000
g51984/B,45.240463,42.088196,,,,,1.000000,1.639660,in,-112.162659,-120.599693,184.575439,177.104919,28.315447,25.575937,45.174751,13.702986,39.679726,33.792915,9198.000000,14859.000000
g44215/A,45.420307,42.282066,,,,,1.000000,1.606640,in,-112.817810,-119.022575,186.304276,178.829636,28.315447,25.575937,10.621971,44.365566,40.860588,34.985302,12204.000000,17973.000000
g44221/A,45.198498,42.043991,,,,,1.000000,1.606640,in,-119.019020,-119.785210,185.137268,177.665543,28.315447,25.575937,14.576509,47.279610,40.087944,34.199108,15984.000000,9873.000000
g47738/A,45.268562,42.119423,,,,,1.000000,1.606640,in,-105.724075,-116.249405,186.140961,178.665802,28.315447,25.575937,30.265024,54.093025,40.774384,34.892590,17280.000000,9423.000000
g47742/B,45.109501,41.947033,,,,,1.000000,1.639870,in,-117.602356,-110.148720,184.402313,176.931366,28.315447,25.575937,71.917358,45.319016,39.581573,33.686630,13014.000000,11457.000000
g51947/A,45.417778,42.279221,,,,,1.000000,1.606640,in,-116.500252,-120.892456,186.053497,178.580338,28.315447,25.575937,46.626930,67.017685,40.689491,34.813278,10278.000000,17973.000000
g51949/B,45.259094,42.109283,,,,,1.000000,1.639660,in,-121.970551,-120.892921,185.895126,178.421127,28.315447,25.575937,60.300575,86.596901,40.605995,34.722836,17820.000000,11079.000000
g55166/A2,9.801304,9.213060,,,,,1.000000,1.302290,in,-106.461937,-120.366142,174.619873,180.569962,7.973253,7.688519,50.843632,36.314262,34.030159,38.797176,9090.000000,6291.000000
g47287/A,14.030703,12.765521,,,,,1.000000,1.093600,in,-116.601768,-116.993736,181.596390,180.281265,9.821966,9.107300,36.265236,14.977137,27.247128,25.928808,7200.000000,8919.000000
g43328/B,14.030703,12.765521,,,,,1.000000,1.066440,in,-114.767494,-110.920776,181.596390,180.281265,9.821966,9.107300,9.783344,37.793930,27.247128,25.928808,7290.000000,8721.000000
g44283/A,14.030703,12.765521,,,,,1.000000,1.103790,in,-120.606537,-118.415115,181.596390,180.281265,9.821966,9.107300,1.058464,33.051105,27.247128,25.928808,7416.000000,9333.000000
g46993/B1,39.861996,34.840038,,,,,1.000000,0.596950,in,-98.529999,-105.734291,205.383469,203.916290,31.240454,26.774698,46.790295,71.911224,48.855995,48.313530,13176.000000,13779.000000
g278/A,39.257980,34.289501,,,,,1.000000,0.535565,in,-83.808922,-87.327271,202.696930,201.220154,31.240454,26.774698,31.912069,67.635757,46.696129,46.176033,11286.000000,9963.000000
g41783__1666/A1,39.838581,34.808914,,,,,1.000000,0.488952,in,51.492966,39.643036,204.549179,203.035950,31.240454,26.774698,15.884136,37.655186,48.190884,47.628345,12204.000000,10539.000000
g47255/A1,39.528236,34.446514,,,,,1.000000,0.562023,in,-104.113411,-111.023804,203.352386,201.839279,31.240454,26.774698,59.438618,72.413345,47.231419,46.674484,11394.000000,9423.000000
g41932/A1,39.860462,34.838371,,,,,1.000000,1.165100,in,-114.021156,-115.499420,205.397522,203.931595,31.240454,26.774698,58.932140,89.800293,48.867245,48.325615,12960.000000,13581.000000
g41977__2398/A2,39.010513,33.837650,,,,,1.000000,0.598557,in,-113.709480,-107.841415,201.870041,200.384109,31.240454,26.774698,59.707031,81.785721,46.024097,45.494640,8910.000000,11457.000000
g41731__1881/A1,39.691807,34.636986,,,,,1.000000,0.502953,in,66.325607,45.278702,204.335983,202.824692,31.240454,26.774698,1.881844,31.833492,48.027679,47.469196,12582.000000,8379.000000
FE_OFC365_n_14199/A,39.228455,34.094147,,,,,1.000000,1.909670,in,-119.365700,-112.223671,202.311600,200.819321,31.240454,26.774698,7.515778,38.854881,46.383759,45.848244,10224.000000,9963.000000
g371/B1,39.700565,34.647285,,,,,1.000000,0.596950,in,-88.492096,-96.194565,204.225220,202.714523,31.240454,26.774698,22.506523,54.895409,47.937153,47.378132,13068.000000,9297.000000
g41899__46466/A1,39.684143,34.628010,,,,,1.000000,0.562023,in,-92.631104,-88.266373,204.437698,202.923492,31.240454,26.774698,22.696098,55.283508,48.110668,47.552704,13032.000000,7803.000000
g41974__5107/A1,39.688583,34.633205,,,,,1.000000,0.562023,in,-65.950867,-76.065659,204.380798,202.870590,31.240454,26.774698,39.412781,70.758995,48.064251,47.505989,13284.000000,8253.000000
g44175/B2,39.860424,34.838333,,,,,1.000000,0.630858,in,-121.633965,-118.865959,205.397888,203.931992,31.240454,26.774698,55.175179,84.427559,48.867546,48.325932,13284.000000,14697.000000
g41961__5107/A2,39.692318,34.637585,,,,,1.000000,0.598557,in,-94.160263,-89.097740,204.331650,202.820480,31.240454,26.774698,35.852772,63.233788,48.024139,47.465633,13068.000000,8379.000000
g41915__51476/B2,39.798042,34.770679,,,,,1.000000,0.630858,in,-106.780457,-105.231339,205.750717,204.257202,31.240454,26.774698,68.335854,85.808990,49.141682,48.578907,7830.000000,13617.000000
g41963__51482/A2,38.701721,33.473087,,,,,1.000000,0.598557,in,-79.617905,-82.475769,201.276566,199.799774,31.240454,26.774698,8.724640,41.132168,45.534523,45.012199,9306.000000,9297.000000
g42052/A,39.685562,34.629673,,,,,1.000000,0.535565,in,-66.682495,-68.969543,204.410812,202.898438,31.240454,26.774698,28.663769,65.485367,48.088783,47.530689,13734.000000,7713.000000
g635/B1,39.820503,34.795174,,,,,1.000000,0.596950,in,-101.640236,-106.742302,205.653976,204.160782,31.240454,26.774698,70.986275,86.682800,49.065052,48.503510,10206.000000,14319.000000
g41972__1666/A1,39.680504,34.623760,,,,,1.000000,0.562023,in,-80.607147,-87.537674,204.481110,202.964279,31.240454,26.774698,20.446548,48.854458,48.146080,47.588352,12060.000000,7173.000000
g44488/A2,39.870193,34.848900,,,,,1.000000,0.973924,in,-108.635933,-95.274017,205.295319,203.821060,31.240454,26.774698,54.137070,72.850662,48.785404,48.238373,13392.000000,12663.000000
g43946/A1,39.674152,34.616741,,,,,1.000000,0.562023,in,-71.218460,-70.272125,203.877136,202.364319,31.240454,26.774698,21.092106,53.099205,47.654591,47.095253,11718.000000,9333.000000
g54266/A2,39.791679,34.763729,,,,,1.000000,0.973924,in,-107.498070,-92.576370,205.775742,204.282089,31.240454,26.774698,75.327408,88.267792,49.161537,48.598396,7902.000000,13113.000000
g498/A1,39.877567,34.855938,,,,,1.000000,0.562023,in,-108.648796,-109.609970,205.008301,203.506073,31.240454,26.774698,27.718819,57.480640,48.560555,47.991226,12258.000000,12123.000000
g95/B1,39.685963,34.630138,,,,,1.000000,0.596950,in,-101.010269,-112.768021,204.406723,202.894623,31.240454,26.774698,27.817589,56.680027,48.085434,47.527321,13680.000000,8379.000000
g41911__50531/A2,39.849182,34.826370,,,,,1.000000,1.300440,in,-102.670921,-98.802368,205.493851,204.000641,31.240454,26.774698,38.123585,58.615055,48.938282,48.378227,11016.000000,13077.000000
g209/B1,39.826881,34.802132,,,,,1.000000,0.953694,in,-93.968208,-80.020378,205.621811,204.128708,31.240454,26.774698,102.829651,98.996597,49.039505,48.478367,10656.000000,13851.000000
g41951__43344/A2,39.681583,34.625019,,,,,1.000000,0.598557,in,-69.011017,-68.188980,204.467621,202.951584,31.240454,26.774698,26.939030,59.265434,48.135086,47.577286,12330.000000,7839.000000
g277/A1,36.974998,31.303967,,,,,1.000000,0.562023,in,-68.241714,-65.343216,200.530884,199.062546,30.492989,24.954477,17.771908,45.274597,43.974209,39.994339,11034.000000,9333.000000
g281/B1,36.861710,31.312691,,,,,1.000000,0.596950,in,-89.121841,-89.520676,200.667267,199.199326,30.492989,24.954477,50.965569,78.734108,44.116222,40.105774,11988.000000,10377.000000
g41912__5122/A1,36.508732,31.030621,,,,,1.000000,0.562023,in,-83.144646,-84.956619,199.117325,197.671097,30.492989,24.954477,54.516533,73.461502,42.824139,38.857990,8118.000000,9963.000000
g47252/A1,36.850250,31.312119,,,,,1.000000,0.562023,in,-82.474480,-89.382355,200.848938,199.381744,30.492989,24.954477,27.506769,52.869209,44.267147,40.254379,11736.000000,8793.000000
g44301/A2,36.832569,31.290726,,,,,1.000000,0.525157,in,-108.798172,-112.633179,200.352783,198.919235,30.492989,24.954477,64.327255,68.319550,43.852043,39.877556,10656.000000,9837.000000
g41939__51469/B1,36.835064,31.293701,,,,,1.000000,0.596950,in,-83.594009,-85.807343,200.380539,198.946289,30.492989,24.954477,31.532587,61.079414,43.875114,39.899593,10422.000000,10377.000000
g41954__43338/A1,36.797543,31.251764,,,,,1.000000,0.562023,in,-68.377365,-66.227631,201.485275,200.022842,30.492989,24.954477,28.761841,58.879257,44.795494,40.776310,13626.000000,8253.000000
g41900__46465/A2,36.800095,31.254690,,,,,1.000000,0.598557,in,-91.409782,-84.750282,201.467377,200.004761,30.492989,24.954477,20.606102,47.538971,44.780643,40.761604,13662.000000,7839.000000
g41987__43345/A1,36.816208,31.273174,,,,,1.000000,0.562023,in,-87.565338,-83.348366,201.343124,199.879333,30.492989,24.954477,5.761864,32.143486,44.677505,40.659523,12474.000000,7713.000000
g41948__45881/A1,36.506702,30.900625,,,,,1.000000,0.408817,in,-83.705627,-83.523392,198.789276,197.346207,30.492989,24.954477,10.215347,33.587242,42.551014,38.592751,8064.000000,9333.000000
g55203/A2,36.792747,31.246265,,,,,1.000000,0.525157,in,-106.415154,-112.051117,201.517883,200.055771,30.492989,24.954477,32.325310,52.083706,44.822556,40.803112,13662.000000,8757.000000
g372/A1,36.869289,31.341181,,,,,1.000000,0.562023,in,-86.331787,-88.469170,200.635590,199.167542,30.492989,24.954477,19.836552,46.450943,44.089905,40.079884,11898.000000,9333.000000
g41961__5107/B2,36.794907,31.248741,,,,,1.000000,0.630858,in,-89.562202,-87.700188,201.503357,200.041107,30.492989,24.954477,31.427862,56.481747,44.810501,40.791172,13032.000000,8379.000000
g41963__51482/B1,36.764950,31.210161,,,,,1.000000,0.596950,in,-74.068756,-83.691223,199.903931,198.452576,30.492989,24.954477,3.449673,36.416565,43.478722,39.495644,9414.000000,9297.000000
g41921__6417/B2,36.821022,31.278698,,,,,1.000000,0.630858,in,-106.180664,-108.308159,201.300980,199.836823,30.492989,24.954477,9.277607,36.933014,44.642517,40.624916,11826.000000,7677.000000
g42062/A,36.747154,31.188932,,,,,1.000000,0.535565,in,-65.132339,-59.636337,199.823502,198.372528,30.492989,24.954477,-4.400959,26.594572,43.411808,39.430344,8226.000000,8883.000000
g48401/B1,36.844418,31.305523,,,,,1.000000,0.596950,in,-79.680931,-84.344360,201.015945,199.549698,30.492989,24.954477,37.373966,61.509193,44.405861,40.391151,11340.000000,8379.000000
g41814__43330/B2,36.809883,31.265917,,,,,1.000000,0.481506,in,-87.299248,-89.133911,201.394547,199.931229,30.492989,24.954477,26.711308,45.611149,44.720192,40.701759,13014.000000,7677.000000
g41958__46618/B1,36.833115,31.292576,,,,,1.000000,1.083060,in,-109.452759,-106.942490,201.177979,199.712830,30.492989,24.954477,-2.197701,27.864305,44.540398,40.523979,11898.000000,8181.000000
g50584/B1,36.605953,31.019953,,,,,1.000000,0.596950,in,-99.355286,-106.558502,199.354263,197.906128,30.492989,24.954477,50.410664,62.870834,43.021351,39.049824,7398.000000,9837.000000
g41918__43335/A2,36.834114,31.293718,,,,,1.000000,0.598557,in,-65.915558,-70.094788,201.166245,199.701019,30.492989,24.954477,38.080368,62.309536,44.530663,40.514366,12222.000000,8217.000000
g41960__1617/B2,36.813339,31.269882,,,,,1.000000,0.630858,in,-62.645020,-66.951355,201.366943,199.903366,30.492989,24.954477,19.801094,51.033047,44.697277,40.679085,12474.000000,7299.000000
g41941__50590/A1,36.507504,31.029654,,,,,1.000000,0.562023,in,-104.199539,-104.038124,199.114594,197.668396,30.492989,24.954477,58.807972,62.726418,42.821869,38.855785,7632.000000,9963.000000
g41973__4319/A1,25.050133,21.871500,,,,,1.000000,0.401034,in,-54.340134,-55.901840,196.507065,195.740829,20.901659,18.259640,3.745823,31.155083,41.346085,41.402000,7776.000000,9333.000000
FE_DBTC12_n_9458/A,25.570589,22.476870,,,,,1.000000,2.524810,in,-113.289474,-114.645729,199.143478,198.360611,20.901659,18.259640,39.602436,62.686668,43.506847,43.545380,11736.000000,13653.000000
g51467/A2,25.463886,22.351450,,,,,1.000000,1.300440,in,-59.460342,-55.531906,197.606079,196.829483,20.901659,18.259640,5.851231,38.328255,42.247074,42.293900,8856.000000,9999.000000
